index	city	country	description	location	state	state_abbrev	longitude	latitude	city_longitude	city_latitude	Audio Evidence	Audio Reasoning	Witness Count	Witness Reasoning	Event	apparition_types_str	apparition_adj_str	unique_apparition_mentions	Murder per capita	Violent Crime per capita	Property Crime per capita	Undergrad_Grad_Rate	HS_Grad_Rate	STEM_Grad_Percentage	Visual Evidence	Visual Reasoning	death_rate_Alzheimer's disease	death_rate_Cancer	death_rate_Heart disease	death_rate_Unintentional injuries	death_rate_All causes	death_rate_Influenza and pneumonia	death_rate_Suicide	death_rate_Kidney disease	death_rate_CLRD	death_rate_Diabetes	Haunted Places Date	Alcohol Deaths	Alcohol Deaths Under 21	State	time_of_day	Daylight Data USNO Navy	Daylight Data TimeandDate	Image Path	objects	caption	spacy_entities	GeoName_Count	Geographic_LATITUDE	Geographic_LONGITUDE	Geographic_NAME	Optional_LATITUDE1	Optional_LATITUDE2	Optional_LATITUDE3	Optional_LATITUDE4	Optional_LONGITUDE1	Optional_LONGITUDE2	Optional_LONGITUDE3	Optional_LONGITUDE4	Optional_NAME1	Optional_NAME2	Optional_NAME3	Optional_NAME4
8860	Carrizo Springs	United States	Late at night like about 8:00 pm-2:00am people been saying they see an old nurse dress in old nurse clothes walking in the baby's room.	Dimmitt Memorial Hospital	Texas	TX	-99.8632477	28.5194218	-99.8606107	28.5219292	No	The description only mentions sightings of a figure (an old nurse) and does not provide any information about sounds or audio evidence linked to paranormal activity.	1+	"The description mentions that ""people been saying they see an old nurse dress in old nurse clothes walking in the baby's room,"" which implies that multiple individuals have reported seeing the event. However, it does not specify an exact number of witnesses, so I interpret ""people"" as indicating at least two witnesses. Therefore, I count this as a floor estimate of 1+, indicating that there may be more than one witness."	Unknown	Unknown		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description mentions people seeing an old nurse in the baby's room, but it does not provide any explicit evidence of photos, videos, or recorded footage of this sighting.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	3/20/2025	2586.0	3.2%	Texas	Evening	10:22	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8861.png	apron, trench coat, lab coat, laboratory coat, pajama, pyjama, pj's, jammies	a man holding a pair of scissors in his hands .	"Late at night, TIME
8:00, TIME

"	0															
8861	Carrollton	United States	"Rumors say that the ones who lived here may be still around. On different nights, nearby railroad crossing lights would flash and no trains would be there. - January 2007 Correction/ update: After several interviews of personnel - no one that works at the DeWitt Perry Museum has seen or heard anything strange or ""paranormal."" One of the employees that was spoken with has been with the museum for the past SEVEN years and they have never heard/seen anything to make them think the historical marker is haunted. The employees think that the middle school kids that walk home each day might be freaked out by the house and are the ones who may have started this rumor. If you would like a tour you can go to their website for details. No flash photography in the house and only certain parts of the property are on the tour itself."	DeWitt-Perry Homestead	Texas	TX	-96.896306	32.9584479	-96.8899636	32.9756415	No	The description does not mention any sounds explicitly linked to a supernatural presence, such as whispers, ghostly voices, or unexplained noises. It primarily discusses rumors and the lack of audio evidence from employees.	0	The description indicates that no employees at the DeWitt Perry Museum have seen or heard anything strange or paranormal, despite rumors suggesting otherwise. The text explicitly states that the employees, including one who has worked there for seven years, have not witnessed any paranormal events. Therefore, there are no witnesses to the paranormal event, leading to a count of 0.	Supernatural	Unknown		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description does not mention any existing images, videos, or photographic evidence of paranormal activity. It discusses rumors and employee interviews but does not provide any explicit claims of recorded evidence.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	3/1/1992	2586.0	3.2%	Texas	Unknown	10:10	10:09	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8862.png	passenger car, coach, carriage	a train that is sitting on the tracks .	"nights, TIME
the DeWitt Perry Museum, ORG
One, CARDINAL
the past SEVEN years, DATE
each day, DATE

"	0															
8862	Carrollton	United States	"Abigail reportedly died while storing boxes under the stage. Now she is sometimes seen on the catwalk, and plays with the gels on the spots. Students hit the stage with a hammer 3 times to keep her from interfering with a show, and sometimes, when reviewing a tape of a show, they can spot her standing in the set's shadows. - January 2007 Update / Correction: You can check yearbooks, newspapers, death records, and media and find that there was no Abigail or tragedies under the stage. However, even though the story is fabricated, many say strange things happen to them while in the theatre. Noises can be heard. Some say a female voice can mimick your female voice from around the theatre and give tech commands when you didn't give them. Is this because they know the ""story"" of Abigail or has the belief in Abigail and her story made her a reality in the theatre? Or could it be someone else?"	Newman Smith High School	Texas	TX	-96.8922292	32.9790746	-96.8899636	32.9756415	Yes	The description mentions a female voice that can mimic others and give commands, which is explicitly linked to a supernatural presence, indicating audio evidence of paranormal activity.	3+	"The text mentions that ""students hit the stage with a hammer 3 times to keep her from interfering with a show,"" which implies that at least three students are involved in this action. Additionally, it states that ""many say strange things happen to them while in the theatre,"" indicating that there are multiple individuals who have experienced paranormal events, but it does not specify an exact number. Therefore, I count the three students as witnesses and add a"	Supernatural	shadow		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description mentions that students can spot Abigail standing in the set's shadows while reviewing a tape of a show, but it does not explicitly state that there is a video or photographic evidence of her presence. The mention of reviewing a tape does not confirm that it contains visual evidence of paranormal activity, as it could simply refer to normal footage without any unusual occurrences.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Unknown	10:10	10:09	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8863.png	miniskirt, mini, balance beam, beam, jean, blue jean, denim	a little girl holding a tennis racquet in her hand .	"Abigail, PERSON
3, CARDINAL
January 2007, DATE
Update / Correction, ORG
Abigail, PERSON
Abigail, PERSON
Abigail, PERSON

"	0															
8863	Cason	United States	This is due to the various occurrences to locals such as a young couple went to the cemetery to make-out one night , and were found several days later laid against a tombstone with their faces frozen in fear. It is said that if you go into the cemetery after dark, you will see a blue light floating around the cemetery. If you go in the middle of summer, you will reach places in the cemetery that are ice cold, also there are bushes planted inside that if stood in front of on a still day, one side of the bush will be moving as though being struck by a tornado. One report is of a man in his car actually being pulled inside the cemetery with his car not going into any gear but drive while something outside was calling his name repeatedly. It is a matter of belief, but I have been both during the day and at night, and I wouldn't recommend doing so unless you are a believer of faith, and a strong believer of paranormal activities.	Slaton Cemetery- Blue Light Cemetery	Texas	TX			-94.8149313	33.038736	Yes	The description includes a report of something outside calling a man's name repeatedly, which is explicitly linked to a supernatural presence and qualifies as audio evidence of paranormal activity.	3+	The description mentions a young couple who were found in the cemetery, which counts as 2 witnesses. Additionally, the narrator states their own experience of being in the cemetery both during the day and at night, which adds 1 more witness. Therefore, the total is 3 witnesses. However, since the description does not specify the exact number of other potential witnesses to the paranormal events (like the blue light or the man being pulled into the	Supernatural	Unknown		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description does not mention any existing images, videos, or photographic evidence of paranormal activity. It discusses experiences and occurrences but does not provide any explicit references to recorded visual evidence.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	3/1/1998	2586.0	3.2%	Texas	Evening	10:01	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8864.png	apiary, bee house, pedestal, plinth, footstall	a bench sitting in the middle of a park .	"one night, TIME
several days later, DATE
the middle of summer, DATE
a still day, DATE
one, CARDINAL
bush, PERSON
One, CARDINAL
the day, DATE
night, TIME

"	0															
8864	Carthage	United States	On 2792 you take a right and a little ways down the road there is an old broken down house with bushes and weeds overgrown. The story behind the house is in the mid 80's a young woman lived there with her husband and newborn daughter. On Halloween night her brother came to her for money (possibly for drugs) she told him no. He was already messed up he turned violent when she told him no. He picked her up and slammed her on the hot stove then shot her. It was rumored that he even broke the gun and stabbed her with it, but after she was already dead he drowned her in the bathtub. The police found him wandering the streets all bloody. The child was unharmed. Reports of strange feelings, not being able to breathe & people have seen a light come on in the attic & a white figure in the window and some have said to have even seen her face in the hallway of the house.	Marshall Hwy 2792	Texas	TX			-94.3374199	32.1573841	No	The description does not mention any sounds explicitly linked to a supernatural presence, such as whispers, ghostly voices, or other paranormal noises. It focuses on visual sightings and feelings rather than audio evidence.	3+	"The description mentions reports of strange feelings, people seeing a light in the attic, and sightings of a white figure and the woman's face in the hallway. The use of ""people"" indicates that multiple individuals have experienced these phenomena, suggesting at least three witnesses. Since the exact number is not specified, I denote it as 3+."	Murder	figure	white figure	1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description mentions reports of strange feelings and sightings of a light and a white figure, but it does not explicitly state that any photos, videos, or recorded footage of these paranormal activities exist.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Dusk	10:06	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8865.png	barbershop, barn, mailbox, letter box, picket fence, paling, bookshop, bookstore, bookstall	a black and white photo of a brick building .	"2792, DATE
the mid 80, DATE
Halloween night, TIME

"	0															
8865	Cedar Hill	United States	There is the ghost of a jogger that was run over and he shows up every now and then on the side of the road, just laying there. When someone tries to call help for him, he disappears.	Hangar Lowe Rd.	Texas	TX	-97.0366437	32.6059257	-96.9561152	32.5884689	No	The description focuses on the visual appearance of a ghost and does not mention any sounds or audio evidence related to paranormal activity.	1	"The description mentions a ghost of a jogger that appears on the side of the road, and when someone tries to call for help, the ghost disappears. The phrase ""someone tries to call help for him"" implies that at least one person has witnessed the ghostly event, even though the narrator does not explicitly state their own experience. Therefore, I count this as one witness."	Supernatural	ghost		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description discusses a ghostly apparition but does not mention any existing images, videos, or photographic evidence of the ghost. There are no claims of recorded evidence or visual documentation.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Dusk	10:04	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8866.png	shopping cart, sleeping bag, unicycle, monocycle, mailbox, letter box, bicycle-built-for-two, tandem bicycle, tandem	a man riding a skateboard down a street .	"
"	0															
8866	Cedar Hill	United States	it is said if you go there late at night carry a book of matches with you and you have a little boy who is unknown sit in the passenger seat and talk to you and also your radio starts changing stations suddenly the car jumps into drive and the car doesn't move.	Pleasant Valley	Texas	TX	-97.0012138	32.5583486	-96.9561152	32.5884689	No	While the description mentions a boy talking and the radio changing stations, it does not explicitly link these sounds to a supernatural presence. The focus is more on the actions of the car and the presence of the boy rather than clear audio evidence of paranormal activity.	0	The description does not indicate that anyone, including the narrator, has witnessed the paranormal event. It describes a scenario involving a little boy and strange occurrences in a car, but it does not explicitly state that the narrator or anyone else experienced these events. Therefore, there are no witnesses to count.	Unknown	Unknown		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description does not mention any existing images, videos, or photographic evidence of paranormal activity. It describes experiences and phenomena but does not provide any visual evidence or recordings.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Unknown	10:04	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8867.png	rubber eraser, rubber, pencil eraser, lighter, light, igniter, ignitor, face powder, packet, lipstick, lip rouge	a close up of a box of doughnuts	"late at night, TIME

"	0															
8867	Cedar Hill	United States	There is a hill that on some nights, you can see a lit up cabin, when you try to drive to it you cannot find it anywhere. In the late 1800's there was a witch that lived there and it is said that her ghost is still there trying to attract people so she won't have to be lonely.	Witch Mountain	Texas	TX	-96.975224	32.6155205	-96.9561152	32.5884689	No	The description does not mention any specific sounds or audio evidence linked to the supernatural presence, such as whispers, voices, or other paranormal noises. It only describes a visual phenomenon and the ghost's intent.	1+	"The description implies that there are people who have seen the lit cabin and the ghost of the witch trying to attract others, but it does not specify how many individuals have witnessed these events. The phrase ""you can see a lit up cabin"" suggests that at least one person has experienced this sighting, but since it uses the term ""you"" in a general sense, it indicates a broader audience rather than a specific count. Therefore, I"	Supernatural	ghost witch		2	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description does not mention any existing images, videos, or photographic evidence of paranormal activity. It only discusses a ghostly presence and a mysterious cabin without any visual documentation.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Dusk	11:29	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8868.png	barn	a red truck driving down a rural country road .	"some nights, DATE

"	0															
8868	Central	United States	Witnesses claim to have spirits speak to them and seem to tell the future. Also knocks hear on trees, being chocked and children seem to be possessed.	Co. Rd 73a, by small stream	Texas	TX			-96.791464	32.78745990000001	Yes	The description includes mentions of spirits speaking, which indicates the presence of ghostly voices, as well as unexplained knocks on trees, both of which are linked to paranormal activity.	3+	"The description mentions ""witnesses"" in plural, indicating that multiple individuals claim to have experienced the paranormal events. Since it does not specify an exact number, we can infer that there are at least three witnesses based on the context of the claims made. Therefore, the count is 3+, suggesting that there may be more witnesses beyond this minimum estimate."	Supernatural	spirit		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description does not mention any existing images, videos, or photographic evidence of paranormal activity. It only refers to witness claims of auditory experiences and sensations without any visual documentation.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Unknown	10:03	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8869.png	park bench, birdhouse, umbrella, barn, mailbox, letter box	a black and white photo of a city street	"
"	0															
8869	China Spring	United States	Copper's Crossing gives you a feeling of being watched. The closer that you get to the river, the stronger the feeling gets. As well as feelings of being brushed up against.	Cooper's Crossing	Texas	TX	-97.3446436	31.64497639999999	-97.3079638	31.6522133	No	The description mentions feelings of being watched and sensations of being brushed against, but it does not provide any explicit audio evidence linked to supernatural presence, such as whispers, voices, or unexplained sounds.	1	The description indicates that the narrator experiences a feeling of being watched and sensations of being brushed up against, which implies a personal encounter with the paranormal event. Since the narrator explicitly states their own experience, they count as one witness. There are no indications of other witnesses, so the count remains at one.	Unknown	Unknown		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description discusses feelings of being watched and sensations of being brushed against, but it does not mention any existing images, videos, or photographic evidence of paranormal activity.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	2/1/2017	2586.0	3.2%	Texas	Dusk	10:08	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8870.png	valley, vale	a group of people riding on the backs of elephants .	"
"	0															
8870	China Spring	United States	There is a little graveyard just outside of Waco in China Springs. I have been out there a few times and get a really creepy feeling. Cold chills are common, pictures get interesting, and the animals act weird. And rumor has it that if you knock on a certain headstone at midnight, an apparition appears and runs at you screaming extremely loud. Also headstones tend to move around frequently.	Patrick Cemetery	Texas	TX	-97.2593856	31.687667	-97.3079638	31.6522133	Yes	The description mentions an apparition that appears and runs at you screaming extremely loud, which is explicitly linked to a supernatural presence and constitutes audio evidence of paranormal activity.	1	The narrator explicitly shares their personal experience of visiting the graveyard and feeling a creepy sensation, which counts as one witness. There are no indications of other witnesses or multiple people experiencing the events described, such as the apparition or the moving headstones. Therefore, the count remains at one.	Supernatural	apparition		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description does not explicitly mention any existing images, videos, or photographic evidence of paranormal activity. It discusses feelings, rumors, and experiences but does not provide any concrete visual evidence.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Unknown	10:08	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8871.png	brass, memorial tablet, plaque, pedestal, plinth, footstall, ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin	a sign that is on top of a pole .	"Waco, GPE
China Springs, GPE
creepy, NORP
midnight, TIME

"	1	35.0	105.0	People’s Republic of China												
8871	Cleburne	United States	When you go to this little water stream you go at night turn off your headlights and honk three times. Then a goat man will appear in front of you. Others say strange things happen to your car.	Old Foamy	Texas	TX	-97.3985305	32.3038068	-97.3866837	32.3476438	No	The description does not mention any specific sounds that are explicitly linked to a supernatural presence. It refers to a goat man appearing and strange occurrences with the car, but there are no details about audio evidence such as whispers, voices, or other supernatural noises.	0	"The description does not provide any explicit indication that anyone has witnessed the event involving the goat man. It mentions ""others say strange things happen to your car,"" but this does not confirm any specific witnesses or experiences. The narrator does not claim to have witnessed the event themselves, nor do they reference any other individuals who have. Therefore, the count remains at zero."	Supernatural	Unknown		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description does not mention any existing images, videos, or photographic evidence of paranormal activity. It only describes an experience involving a goat man and strange occurrences with cars, without any visual documentation.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Dusk	10:05	10:04	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8872.png	valley, vale	a train traveling through a lush green forest .	"night, TIME
three, CARDINAL

"	0															
8872	Cleburne	United States	many experts have claimed it to be haunted. The first floor is still a small restaurant, and the second floor is rarely used. People have seen the figure of a young woman near a window and have claimed to smell oranges when it is not being used as a haunted house. Legend says that she was pushed out of a window and killed by an angry boyfriend.	Wright Place	Texas	TX	-97.3860927	32.3463983	-97.3866837	32.3476438	No	The description mentions visual sightings of a figure and a smell, but there are no explicit references to sounds or audio evidence linked to a supernatural presence.	2+	"The description mentions that ""people have seen the figure of a young woman"" and ""have claimed to smell oranges,"" indicating that multiple individuals have experienced these phenomena. Since it uses the term ""people,"" it suggests at least two witnesses, but does not specify an exact number, leading to the conclusion of ""2+"" to indicate there may be more."	Murder	figure		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description mentions sightings and smells associated with the paranormal but does not provide any explicit evidence of photos, videos, or recorded footage of the activity.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Dusk	10:05	10:04	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8873.png	palace	a black and white photo of a building	"first, ORDINAL
second, ORDINAL

"	0															
8873	Coahoma	United States	The Junior High Of Coahoma is supposedly built on Indian burial grounds. People have reported opening and shutting of doors. Footsteps and mysterious voices.	Coahoma Junior High	Texas	TX	-101.3037622	32.3018951	-101.3062329	32.2965085	Yes	The description mentions unexplained footsteps and mysterious voices, both of which are explicitly linked to paranormal activity.	3+	"The description mentions that ""people have reported"" experiences such as opening and shutting of doors, footsteps, and mysterious voices. The use of the word ""people"" implies that multiple individuals have witnessed these paranormal events. Therefore, I count at least three witnesses, but since the exact number is not specified, I append a '+' to indicate that the count may be higher."	Supernatural	Unknown		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description mentions reports of sounds and door activity but does not provide any explicit evidence of photos, videos, or recorded footage related to paranormal activity.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Dusk	10:05	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8874.png	prison, prison house, cinema, movie theater, movie theatre, movie house, picture palace, tile roof, library, restaurant, eating house, eating place, eatery	a building with a clock on the front of it	"Indian, NORP

"	0															
8874	Coahoma	United States	During cheerleading practice about 15 or more years ago it was reported that the lights mysteriously went out and there were sounds and headlights of a vehicle getting closer and closer to the girls as the girls tried to run the lights and the sounds of the vehicle chased them.	Junior High Gym	Texas	TX	-101.3037622	32.3018951	-101.3062329	32.2965085	No	While the description mentions sounds related to a vehicle, it does not explicitly link these sounds to a supernatural presence. The sounds could be attributed to a natural event rather than paranormal activity.	15+	"The description indicates that there were ""girls"" present during the cheerleading practice when the paranormal event occurred. The phrase ""the girls tried to run"" implies that multiple individuals witnessed the lights going out and the sounds of the vehicle. Since it mentions ""15 or more years ago,"" it suggests that there were at least 15 girls present, but does not specify an exact number. Therefore, I conclude that there were at least 15 witnesses"	Supernatural	Unknown		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description does not mention any existing images, videos, or photographic evidence of paranormal activity. It only describes sounds and experiences during cheerleading practice without any visual documentation.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1874/02/03	2586.0	3.2%	Texas	Dusk	10:05	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8875.png	miniskirt, mini, knee pad	a group of young men playing a game of basketball .	"about 15 or more years ago, CARDINAL

"	0															
8875	Colorado City	United States	In the early 1900's this place burned down and took peoples lives mostly the workers that lived down in the basement, Now if you go at a certain time you will see the spirits of the workers.	Bakers Hotel	Texas	TX	-98.1113994	32.809529	-100.8645576	32.3881745	No	The description mentions the presence of spirits but does not provide any explicit audio evidence of paranormal activity, such as whispers, voices, or other supernatural sounds.	0	"The description does not provide any explicit accounts of individuals witnessing the paranormal event. It mentions that ""if you go at a certain time you will see the spirits of the workers,"" but this is a hypothetical statement and does not confirm that anyone has actually witnessed the spirits. Additionally, the phrase ""took peoples lives"" refers to the past tragedy and does not imply current witnesses. Therefore, there is no evidence of any witnesses to the paranormal event"	Supernatural	spirit		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description discusses the presence of spirits and paranormal activity but does not mention any existing images, videos, or photographic evidence of that activity.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	3/17/2025	2586.0	3.2%	Texas	Unknown	11:50	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8876.png	gondola, prison, prison house, dock, dockage, docking facility, boathouse, palace	a black and white photo of a building with a clock tower .	"the early 1900, DATE

"	0															
8876	Colorado City	United States	there is supposed to be a ghost of a woman searching by the river for her baby which she buried alive because here mother made her.	Ruddik Park	Texas	TX	-100.8486743	32.3949445	-100.8645576	32.3881745	No	The description does not mention any sounds or audio evidence related to paranormal activity; it only describes a ghostly figure and her tragic story without any explicit reference to supernatural noises or voices.	0	The description does not indicate that anyone has witnessed the ghost of the woman searching by the river. It presents a narrative about the ghost's actions and backstory but does not mention any witnesses or experiences of individuals who have seen or encountered the ghost. Therefore, the count of witnesses remains at zero.	Supernatural	ghost		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description discusses a ghostly figure and a story about a woman, but it does not mention any existing images, videos, or photographic evidence of paranormal activity.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Dusk	11:30	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8877.png	harmonica, mouth organ, harp, mouth harp, sleeping bag, swing, wallaby, brush kangaroo, rifle	a black and white photo of a woman sitting on a bench .	"
"	0															
8877	Comal County	United States	Ghosts of Monks and Native Americans have been seen. At one time a large group of riders who looked liked civil war soldiers rode by a group of men. There cabin shook from the force of the horse's hoofs hitting the ground. When they had passed no one plant had been damaged.	The Devil's Backbone	Texas	TX	-98.1530878	29.9338377	-98.2212979	29.8105572	No	The description mentions visual sightings of ghosts and a shaking cabin, but there is no explicit mention of sounds linked to a supernatural presence, such as whispers or disembodied voices. The shaking of the cabin is attributed to the force of horse's hooves, which does not qualify as paranormal audio evidence.	2	"The description mentions a ""large group of riders who looked like civil war soldiers"" passing by ""a group of men."" This implies that there were at least two distinct groups witnessing the event: the riders and the men who observed them. Therefore, the witness count should be at least 2."	Supernatural	ghost		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description mentions sightings of ghosts and a group of riders but does not provide any explicit evidence of photos, videos, or recorded footage of these paranormal activities.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/1/2025	2586.0	3.2%	Texas	Dusk	10:16	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8878.png	Leonberg, shield, buckler, groenendael, ox, Irish wolfhound	a group of people riding on the backs of horses .	"Native Americans, NORP
one, CARDINAL

"	0															
8878	Comal County – Gruene	United States	"In the 1920's this Tex-Mex restaurant was one of the first electric cotton gins. Back in the early days of the cotton gin, a grounds keeper known to present employees as ""Frank"" supposedly hung himself from the rafters of the vaulted ceiling. He couldn't bear to live without his recently deceased lover. ""Frank"" now roams the restaurant playing practical jokes like turning lights on and off, throwing things off counters, and bumping glasses together. Sometimes you can even hear someone with boots on running back and forth along the upstairs dining area, but when you go and look around know one is there."	Adobe Verde	Texas	TX	-98.101817	29.740118	-98.1031393	29.7380863	Yes	The description mentions hearing someone with boots running back and forth in the upstairs dining area, which is explicitly linked to a supernatural presence, indicating audio evidence of paranormal activity.	1+	"The description mentions that ""sometimes you can even hear someone with boots on running back and forth along the upstairs dining area,"" which implies that at least one person has experienced this phenomenon. However, it does not specify who that person is, nor does it indicate that multiple people have witnessed the event. Therefore, I count this as one witness, but since it is not explicitly stated, I add a '+' to indicate that there may be more witnesses"	Suicide	Unknown		1	6.640501625858391e-06	0.0004664459564436	0.002440321185092	54.9%	90.0%	25.0%	False	The description does not mention any existing images, videos, or photographic evidence of paranormal activity. It only describes experiences and sounds associated with the alleged ghost, without any reference to visual documentation.	27.378947368421056	171.00526315789477	204.8736842105263	39.189473684210526	803.1526315789473	17.18421052631579	11.363157894736842	15.305263157894736	42.97894736842105	25.64210526315789	1/17/1988	2586.0	3.2%	Texas	Evening	11:52	No data found	C:\Users\Austin\Desktop\DSCI 550\Homework 2\DescPics\image_8879.png	restaurant, eating house, eating place, eatery, lumbermill, sawmill, thatch, thatched roof	a room filled with lots of tables and chairs .	"1920, DATE
one, CARDINAL
first, ORDINAL
the early days, DATE
Frank, PERSON
Frank, PERSON

"	0															
